"","total_incidence","prevalence","API","bh_max","eta","covEDAT0","covITN0","effITN","covIRS0","effIRS","muC","muA","muU","percfail2018","percfail2019","percfail2020","EDATscale","covEDATi","ITNscale","covITNi","IRSscale","covIRSi","lossd","dm","cmda_1","cmda_2","cmda_3","tm_1","tm_2","tm_3","effv_1","effv_2","effv_3","vh","MSATscale","covMSATi","MSATsensC","MSATsensA","MSATsensU"
"1",0.759424523060267,0.808906212458312,18.9690128248185,22.5122224818915,38.4186055348255,35.8873637684155,82.1319864410907,38.7990557216108,82.9643863392994,24.0334778092802,4.54458409408107,5.13701295736246,15.4947967492044,5.63095061457716,15.400904136477,33.1566155701876,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"2",0.595718945743196,0.570456459606432,22.502954765223,25.7908700499684,55.4974977322854,40.5645096674562,79.067391990684,45.2754729567096,77.9638864472508,23.8056529965252,1.27908738516271,4.78178134211339,6.87724805506878,5.16844067489728,19.3869481701404,43.969982333947,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"3",0.687041535354445,0.736913629789085,25.2782013919204,21.5870842663571,40.666138662491,43.3342104195617,89.632480237633,41.1926322570071,47.7484006946906,16.8236446543597,9.71905214875005,4.36359118809924,13.49691574811,5.79452535370365,18.6710278631654,32.9804649506696,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"4",0.671207625227374,0.736686934329701,22.0367572689429,24.9843657994643,49.5982800680213,30.2477314893622,79.457018552348,48.0579394195229,83.2399059925228,24.9253535224125,3.90030035190284,3.22790846670978,14.864559110254,8.3569749200251,15.0884355383459,36.7566729022656,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"5",0.531458546669921,0.580326206186293,22.1593548450619,21.1833199299872,51.3098746910691,45.3280198271386,84.5399624388665,46.6150634782389,28.1989610963501,15.084650949575,7.17259959131479,11.9636725042947,8.56371166394092,9.46790474117734,18.0857523682062,30.6257846450899,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"6",1.10016019705554,1.12235222425329,25.5374291632324,20.5197746306658,50.9007068071514,49.6975130226929,77.7076407102868,32.5754203880206,82.1337609621696,17.9597353446297,3.56179114058614,3.31602574069984,19.3270253776573,7.729532540543,17.1800819982309,38.4974459919613,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"7",0.530997057048583,0.648048788488598,25.5370126198977,20.8393693109974,46.0019035963342,45.5674908007495,71.8752784654498,49.1940353903919,87.4662304879166,18.3947446662933,2.62751151737757,13.0686656434555,11.4046093188226,9.70147414016537,17.0116698998027,41.1091739230324,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"8",0.76332625999054,0.811348888282953,12.3811156349257,20.3018326964229,59.8310583410785,49.747136834776,77.1016720635816,36.7738161142915,80.6010474683717,22.2864409396425,3.48458968219347,6.59960494400002,14.2505324964877,6.86760949669406,17.9651416954584,37.4034122389276,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"9",0.566240311519883,0.61405547129156,17.3158738436177,20.9884505113587,43.0381926312111,33.5132639796939,89.6730863722041,38.7620771303773,20.7103678048588,19.5868239970878,5.88277377164923,2.11894509359263,11.2164916070178,5.7922212977428,18.8298633077648,41.3308262208011,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"10",0.384453026976286,0.384218119492292,17.4029012676328,23.6629984015599,30.3998358710669,34.0148850926198,89.9734034901485,43.7349009467289,58.5791643639095,19.6950017684139,9.66001991345547,3.24741286947392,4.23253414896317,6.11234668060206,17.7883902029134,39.6851434372365,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"11",0.504261926378264,0.529477853203449,16.9996123947203,21.7913124104962,48.7866159388795,48.8168066658545,88.3237911900505,46.6752246627584,38.1922030309215,21.7101422115229,3.01543448283337,18.3039953811094,3.36331915785559,8.85435401578434,16.8439693551045,41.7109877604526,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"12",0.306162846402393,0.306192995263167,20.4009837796912,25.5653858697042,33.0277506820858,27.1118857199326,83.6430312413722,47.6473369682208,23.1741486140527,17.3227140353993,2.56012017140165,2.67762917862274,4.29621144616976,8.38832676177844,19.5729058235884,40.1749168918468,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
"13",0.564525327401879,0.59882845710131,27.948651202023,21.171070379205,58.0630290624686,41.1130354565103,87.4535605683923,41.5378129249439,17.7694396139123,17.2382880630903,7.85556592978537,3.68989156093448,11.1599254601169,8.24029229348525,18.7233125569765,31.1507156258449,1,70,1,90,1,90,30,6,50,50,50,9,10,11,75,80,92,90,1,90,99,87,4
